2026-03-16 00:33:57 | INFO     | whisper_transcriber.io.transcript_writer:36 | Transcript files opened in C:\workshops\workshopLiveTranscribeII\data\sessions\2026-03-16_00-33-57
2026-03-16 00:33:57 | INFO     | whisper_transcriber.audio.devices:32 | Default loopback: [20] Speakers (TOPPING USB DAC) [Loopback] (48000 Hz, 2 ch)
2026-03-16 00:33:57 | INFO     | whisper_transcriber.audio.accumulator:41 | Accumulator: chunk=30.0s, overlap=5.0s, step=25.0s
2026-03-16 00:33:57 | INFO     | whisper_transcriber.audio.capture:41 | Starting capture: device=20 rate=48000 ch=2 buf=512
2026-03-16 00:33:57 | INFO     | whisper_transcriber.audio.accumulator:58 | Accumulator thread started
2026-03-16 00:33:57 | INFO     | whisper_transcriber.stt.worker:46 | Transcription worker started
2026-03-16 00:33:57 | INFO     | whisper_transcriber.bootstrap:95 | Session started in C:\workshops\workshopLiveTranscribeII\data\sessions\2026-03-16_00-33-57
2026-03-16 00:33:57 | INFO     | whisper_transcriber.stt.whisper_engine:38 | Loading model 'large-v3' (compute=float16, device=cuda)
2026-03-16 00:33:57 | DEBUG    | httpcore.connection:47 | close.started
2026-03-16 00:33:57 | DEBUG    | httpcore.connection:47 | close.complete
2026-03-16 00:33:57 | DEBUG    | httpcore.connection:47 | connect_tcp.started host='huggingface.co' port=443 local_address=None timeout=None socket_options=None
2026-03-16 00:33:57 | DEBUG    | httpcore.connection:47 | connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000018421B27650>
2026-03-16 00:33:57 | DEBUG    | httpcore.connection:47 | start_tls.started ssl_context=<ssl.SSLContext object at 0x0000018421A9F5D0> server_hostname='huggingface.co' timeout=None
2026-03-16 00:33:57 | DEBUG    | httpcore.connection:47 | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x0000018421B26B10>
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | send_request_headers.started request=<Request [b'GET']>
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | send_request_headers.complete
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | send_request_body.started request=<Request [b'GET']>
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | send_request_body.complete
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | receive_response_headers.started request=<Request [b'GET']>
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Mon, 16 Mar 2026 03:34:06 GMT'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'content-encoding', b'gzip'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-69b77a2e-46a461cc0b940c8f232c6d3a;2f44ec10-88f6-459c-a1a8-bd5a499409a6'), (b'RateLimit', b'"api";r=498;t=90'), (b'RateLimit-Policy', b'"fixed window";"api";q=500;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'accept-encoding'), (b'ETag', b'W/"11dd-XZeRMiBJKDWYVmSmCJoGDHcQiX8"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 9f2ecd5d45add34b640266420c275544.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'EZE50-P7'), (b'X-Amz-Cf-Id', b'wZTy2KuTwHuLFCUr_Hg_7zz1YPbu3QbhCDhCZg-6142S-DNZBqQ-hg==')])
2026-03-16 00:33:57 | INFO     | httpx:1025 | HTTP Request: GET https://huggingface.co/api/models/Systran/faster-whisper-large-v3/revision/main "HTTP/1.1 200 OK"
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | receive_response_body.started request=<Request [b'GET']>
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | receive_response_body.complete
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | response_closed.started
2026-03-16 00:33:57 | DEBUG    | httpcore.http11:47 | response_closed.complete
2026-03-16 00:34:01 | INFO     | whisper_transcriber.stt.whisper_engine:134 | GPU: NVIDIA GeForce RTX 4070 | VRAM: 0.0/12.0 GB
2026-03-16 00:34:01 | INFO     | whisper_transcriber.stt.whisper_engine:57 | Model loaded: large-v3 (float16)
2026-03-16 00:34:27 | INFO     | whisper_transcriber.audio.accumulator:83 | Chunk 0 ready: 30.0s audio at offset 0.0s
2026-03-16 00:34:27 | INFO     | faster_whisper:881 | Processing audio with duration 00:30.000
2026-03-16 00:34:27 | INFO     | faster_whisper:895 | VAD filter removed 00:09.928 of audio
2026-03-16 00:34:27 | DEBUG    | faster_whisper:901 | VAD filter kept the following audio segments: [00:09.176 -> 00:11.528], [00:11.832 -> 00:15.592], [00:15.864 -> 00:21.288], [00:21.464 -> 00:30.000]
2026-03-16 00:34:27 | DEBUG    | faster_whisper:1183 | Processing segment at 00:00.000
2026-03-16 00:34:30 | INFO     | whisper_transcriber.stt.worker:90 | Chunk 0: 2.70s inference, 4 segments, speech: 20.1/30.0s
2026-03-16 00:34:52 | INFO     | whisper_transcriber.audio.accumulator:83 | Chunk 1 ready: 30.0s audio at offset 25.0s
2026-03-16 00:34:52 | INFO     | faster_whisper:881 | Processing audio with duration 00:30.000
2026-03-16 00:34:52 | INFO     | faster_whisper:895 | VAD filter removed 00:01.512 of audio
2026-03-16 00:34:52 | DEBUG    | faster_whisper:901 | VAD filter kept the following audio segments: [00:00.632 -> 00:05.608], [00:05.848 -> 00:12.008], [00:12.376 -> 00:24.776], [00:25.048 -> 00:30.000]
2026-03-16 00:34:52 | DEBUG    | faster_whisper:1183 | Processing segment at 00:00.000
2026-03-16 00:34:56 | INFO     | whisper_transcriber.stt.worker:90 | Chunk 1: 3.75s inference, 8 segments, speech: 28.5/30.0s
2026-03-16 00:34:56 | DEBUG    | whisper_transcriber.stt.chunk_merger:53 | Filtered repetition: 'Y si Estados Unidos toma esta isla, Irán'
2026-03-16 00:35:17 | INFO     | whisper_transcriber.audio.accumulator:83 | Chunk 2 ready: 30.0s audio at offset 50.0s
2026-03-16 00:35:17 | INFO     | faster_whisper:881 | Processing audio with duration 00:30.000
2026-03-16 00:35:17 | INFO     | faster_whisper:895 | VAD filter removed 00:02.104 of audio
2026-03-16 00:35:17 | DEBUG    | faster_whisper:901 | VAD filter kept the following audio segments: [00:00.056 -> 00:08.552], [00:09.176 -> 00:14.280], [00:14.616 -> 00:17.448], [00:18.168 -> 00:19.144], [00:19.512 -> 00:30.000]
2026-03-16 00:35:17 | DEBUG    | faster_whisper:1183 | Processing segment at 00:00.000
2026-03-16 00:35:21 | INFO     | whisper_transcriber.stt.worker:90 | Chunk 2: 4.22s inference, 10 segments, speech: 27.9/30.0s
2026-03-16 00:35:21 | DEBUG    | whisper_transcriber.stt.chunk_merger:53 | Filtered repetition: 'Y esto es algo que el nuevo Ayatollah Kh'
